Date,Kathmandu_temperature_2m,Kathmandu_relative_humidity_2m,Kathmandu_precipitation,Kathmandu_rain,Kathmandu_pressure_msl,Kathmandu_wind_speed_10m,Dhading_temperature_2m,Dhading_relative_humidity_2m,Dhading_precipitation,Dhading_rain,Dhading_pressure_msl,Dhading_wind_speed_10m,Kavre_temperature_2m,Kavre_relative_humidity_2m,Kavre_precipitation,Kavre_rain,Kavre_pressure_msl,Kavre_wind_speed_10m,Sarlahi_temperature_2m,Sarlahi_relative_humidity_2m,Sarlahi_precipitation,Sarlahi_rain,Sarlahi_pressure_msl,Sarlahi_wind_speed_10m
2023-09-11,22.61825,87.76467,0.2875,0.2875,1005.73334,3.2284124,26.48925,83.97907,0.1,0.1,1003.7166,3.4731436,21.356916,84.02897,0.1875,0.1875,1006.0208,2.8454616,29.128334,83.67411,0.020833334,0.020833334,1000.8542,6.0325933
2023-09-12,22.870333,86.105095,0.125,0.125,1006.5291,2.6296797,26.387167,81.84489,0.045833334,0.045833334,1004.4583,3.8224108,21.461082,84.3076,0.575,0.575,1006.7583,2.4124565,28.707499,85.43632,0.44583333,0.44583333,1001.875,7.0405617
2023-09-13,23.00575,86.89288,0.3791667,0.3791667,1007.2791,3.337897,26.924667,81.81103,0.025,0.025,1004.9875,3.5636024,21.634,84.22039,0.275,0.275,1007.51666,4.04159,30.21375,78.58556,0.041666668,0.041666668,1002.1541,5.480002
2023-09-14,22.93075,85.971466,0.1375,0.1375,1008.52496,3.4342306,26.874666,82.69082,0.14583333,0.14583333,1006.25415,3.4974763,21.592333,85.251396,0.1875,0.1875,1008.7917,3.1351995,30.049166,76.78953,0.06666667,0.06666667,1003.51666,11.817279
2023-09-15,22.987,86.67117,0.50416666,0.50416666,1009.73334,3.4290533,26.23925,85.955986,0.33333334,0.33333334,1007.9084,3.818692,21.486084,87.27939,0.27916667,0.27916667,1010.0291,4.104199,29.467916,77.14524,0.09583333,0.09583333,1005.0208,14.058514
2023-09-16,22.622416,84.686806,0.12083334,0.12083334,1009.71246,2.6492014,26.441332,82.12763,0.020833334,0.020833334,1007.6667,3.508811,20.994417,84.614365,0.0375,0.0375,1009.94165,4.4119606,29.715834,75.82002,0.008333334,0.008333334,1004.7166,9.53533
2023-09-17,22.153666,85.72116,0.38333333,0.38333333,1008.37085,3.7488244,25.720499,85.80502,0.079166666,0.079166666,1006.39996,3.4802783,21.219416,81.884056,0.3125,0.3125,1008.625,3.6661758,28.822083,80.24449,0.06666667,0.06666667,1003.14996,5.276175
2023-09-18,22.897417,81.199005,0.20833333,0.20833333,1008.74585,3.217481,26.343416,78.396576,0.008333334,0.008333334,1006.6375,2.923797,21.386084,79.84925,0.22083335,0.22083335,1009.2417,4.008574,28.755417,81.17445,0.5833333,0.5833333,1003.9709,4.43708
2023-09-19,22.422417,83.83523,0.40416667,0.40416667,1010.6584,2.3840606,26.074667,82.45565,0.30833334,0.30833334,1008.6458,3.1831782,21.34025,80.55948,0.25,0.25,1010.8459,2.947793,28.634583,80.95073,0.1375,0.1375,1006.0542,7.3203034
2023-09-20,21.780748,87.26785,0.13333334,0.13333334,1010.1667,3.0635798,25.303833,87.49463,0.1,0.1,1008.28754,3.8170874,20.7465,87.56864,0.7,0.7,1010.25,2.4331863,28.686666,78.00261,0.041666668,0.041666668,1005.68335,9.854888
2023-09-21,21.745333,88.19879,0.94166666,0.94166666,1010.2083,2.9704173,24.930916,86.58469,0.5208333,0.5208333,1008.41254,3.7236311,20.211084,89.08729,0.6041667,0.6041667,1010.3416,2.9615881,27.674166,77.90141,0.074999996,0.074999996,1005.8958,17.254726
2023-09-22,21.076584,88.47851,1.175,1.175,1009.92084,3.1305983,24.360083,88.87817,0.32500002,0.32500002,1008.4041,2.9193232,19.19025,90.848015,0.275,0.275,1010.29584,3.7767665,27.53875,78.76001,0.075,0.075,1005.7375,19.468924
2023-09-23,21.184916,88.32642,0.083333336,0.083333336,1009.62085,2.705966,24.449667,86.832306,0.0,0.0,1007.925,3.397627,19.686083,85.56075,0.0875,0.0875,1009.6875,3.7328234,26.078333,84.22271,0.13333334,0.13333334,1005.8208,17.986712
2023-09-24,21.001583,88.24232,0.38333333,0.38333333,1009.0959,3.2940693,24.57675,87.92777,0.17916667,0.17916667,1007.4041,3.470115,20.342333,85.608826,0.12083334,0.12083334,1009.1042,3.6816788,25.949167,82.25666,0.05416667,0.05416667,1005.5083,16.259996
2023-09-25,20.412,89.49201,0.5916667,0.5916667,1010.6458,3.1729136,23.991333,88.08726,0.52500004,0.52500004,1009.0291,3.3641918,18.7965,88.02511,0.19999999,0.19999999,1010.925,4.010713,26.965834,83.22619,0.025,0.025,1006.3416,7.5429497
2023-09-26,21.29325,87.61692,0.19583333,0.19583333,1010.95416,3.5987806,24.797583,84.77033,0.033333335,0.033333335,1009.10834,3.7862873,19.604834,85.37976,0.7708333,0.7708333,1011.2209,2.5167015,27.149168,85.00805,0.51666665,0.51666665,1006.5542,4.880013
2023-09-27,21.439081,86.30127,0.041666668,0.041666668,1009.9292,3.9345515,25.624666,78.17923,0.004166667,0.004166667,1007.9666,3.9135485,19.779833,85.284874,0.037499998,0.037499998,1010.25,3.165024,28.07,82.452644,0.0,0.0,1005.4583,3.4633486
2023-09-28,21.980751,82.70256,0.1625,0.1625,1009.9666,3.9094813,25.668417,80.557045,0.0625,0.0625,1007.8875,3.2544327,20.523584,82.497734,0.15833333,0.15833333,1010.3542,3.7847707,28.82625,82.16328,0.0,0.0,1005.03754,4.362308
2023-09-29,21.926582,81.04334,0.44999996,0.44999996,1010.12085,3.821374,25.503832,79.9441,0.1875,0.1875,1008.1167,2.5179179,20.213167,82.68357,0.21249999,0.21249999,1010.5542,4.278632,29.7575,75.569916,0.0,0.0,1004.425,3.6612635
2023-09-30,22.507833,77.53469,0.045833334,0.045833334,1009.75,3.2787478,25.897583,79.789604,0.008333334,0.008333334,1007.73334,3.5862331,20.4215,81.49444,0.10833333,0.10833333,1010.1167,3.6173534,28.178335,83.24272,0.016666668,0.016666668,1004.80835,4.8800807
2023-10-01,22.339083,82.436104,0.0125,0.0125,1008.60004,3.388216,25.733,77.797935,0.0,0.0,1006.5916,3.1522667,20.35275,84.115,0.1625,0.1625,1008.9084,3.7217305,28.434584,81.74955,0.0375,0.0375,1004.0833,4.3742805
2023-10-02,21.076584,84.89601,0.11666667,0.11666667,1009.99585,2.4608586,23.876749,88.5394,0.18333334,0.18333334,1008.28754,2.23689,19.873583,84.91903,0.016666668,0.016666668,1010.07916,3.858712,27.8575,83.76768,0.09583333,0.09583333,1005.075,6.8823085
2023-10-03,21.447416,85.79791,0.26250002,0.26250002,1010.3333,3.5737514,24.572584,82.39472,0.42916667,0.42916667,1008.74585,3.3758326,20.373583,85.606995,0.27916667,0.27916667,1010.3125,3.3120105,26.842916,86.72257,0.3791667,0.3791667,1006.0625,9.761256
2023-10-04,19.809916,94.42211,0.5708333,0.5708333,1010.8875,2.2806714,22.101751,96.023766,0.53333336,0.53333336,1009.6458,2.6029913,18.959,91.75599,0.31666666,0.31666666,1010.72504,2.7924101,26.267916,85.66549,0.0125,0.0125,1006.2083,10.230312
2023-10-05,21.355751,87.25553,0.004166667,0.004166667,1009.1541,4.775553,24.668417,84.13949,0.09583333,0.09583333,1007.5,4.6057744,20.244417,84.975716,0.020833334,0.020833334,1008.85004,3.6684198,27.434584,79.61942,0.10833333,0.10833333,1005.16254,5.128281
2023-10-06,20.432833,91.629555,0.1,0.1,1009.83746,3.7855785,24.245499,88.85316,0.0875,0.0875,1008.12085,2.897851,19.275667,88.19251,0.29999998,0.29999998,1009.8542,2.961314,27.095001,83.06547,0.079166666,0.079166666,1005.8833,6.0928135
2023-10-07,20.191168,90.01321,0.033333335,0.033333335,1011.1458,3.9643297,24.530916,86.29379,0.020833334,0.020833334,1009.3459,3.3997533,18.39025,90.355354,0.17083333,0.17083333,1011.35004,3.3518517,26.628334,84.80549,0.0375,0.0375,1007.2583,5.2161975
2023-10-08,19.9245,90.06018,0.14166667,0.14166667,1011.35834,3.7637217,24.208,85.68476,0.18333334,0.18333334,1009.5,3.2310903,18.129833,89.4953,0.07083333,0.07083333,1011.6167,3.0943573,27.13875,84.9165,0.025,0.025,1007.1375,5.4947724
2023-10-09,20.395334,88.08265,0.11666667,0.11666667,1012.00415,3.7429934,24.0205,81.32684,0.09583333,0.09583333,1010.32916,2.5924423,19.088167,85.42063,0.09166667,0.09166667,1012.325,3.0929458,27.042917,84.225395,0.17083333,0.17083333,1008.1333,6.110407
2023-10-10,19.434916,90.52221,0.09166667,0.09166667,1013.10004,4.1049137,22.985083,84.96172,0.104166664,0.104166664,1011.4583,2.863346,18.009,88.14105,0.054166663,0.054166663,1013.31665,4.219228,26.428335,84.85112,0.05416667,0.05416667,1009.1667,7.207235
2023-10-11,18.970333,89.723816,0.045833334,0.045833334,1013.55835,3.703892,22.682999,81.45723,0.05416667,0.05416667,1012.14166,2.8963366,17.46525,88.1896,0.12083334,0.12083334,1013.925,3.0308616,25.849167,84.78574,0.32083333,0.32083333,1009.74585,5.733521
2023-10-12,18.562,88.30851,0.38333333,0.38333333,1015.35004,3.8088245,22.820501,81.37553,0.020833334,0.020833334,1013.93335,2.9794006,17.1215,86.960365,0.21666668,0.21666668,1015.82916,3.0625181,26.059584,80.01792,0.0,0.0,1011.27496,5.5466228
2023-10-13,18.428667,87.78988,0.025,0.025,1015.64996,3.6880171,22.3955,78.91058,0.008333334,0.008333334,1014.1958,2.3609753,16.419416,88.73862,0.06666667,0.06666667,1016.12915,3.411434,25.16375,78.23001,0.0,0.0,1011.6125,5.539205
2023-10-14,18.207834,88.18051,0.05416667,0.05416667,1014.5417,4.2450395,22.351751,75.24574,0.020833334,0.020833334,1013.05,3.301905,16.286083,87.04305,0.033333335,0.033333335,1014.7375,3.2376182,25.051249,77.75014,0.0,0.0,1010.7,5.0301833
2023-10-15,17.551584,88.42206,0.058333334,0.058333334,1013.575,3.8283222,21.693415,79.69299,0.083333336,0.083333336,1012.3,2.5992477,15.723583,90.33288,0.09583333,0.09583333,1014.0083,3.8208125,25.282501,77.16196,0.029166667,0.029166667,1010.0,6.163388
2023-10-16,17.45575,87.486824,0.083333336,0.083333336,1015.8833,4.422169,21.05175,84.04868,0.25,0.25,1014.78754,3.9178112,16.26525,84.99772,0.125,0.125,1016.2708,3.3860388,24.317917,79.95402,0.35416666,0.35416666,1012.0625,9.110735
2023-10-17,17.214083,76.02356,0.0,0.0,1016.1333,4.538941,20.958,75.36178,0.0,0.0,1014.99585,3.4968824,15.9215,77.52006,0.10833334,0.10833334,1016.71246,3.5687094,24.622084,77.836685,0.0,0.0,1012.4875,4.811319
2023-10-18,16.239084,80.753944,0.033333335,0.033333335,1016.45416,4.122686,20.768415,69.91801,0.008333334,0.008333334,1015.2166,2.968915,14.717334,80.37014,0.045833334,0.045833334,1016.8125,4.300883,23.815834,79.04049,0.0,0.0,1012.69165,4.2851243
2023-10-19,16.434916,80.952194,0.025,0.025,1016.9292,4.3019567,19.883,73.18268,0.004166667,0.004166667,1015.7209,2.5105932,14.573583,82.66696,0.0875,0.0875,1017.37915,4.0208993,23.792917,78.663734,0.112500004,0.112500004,1013.4666,4.738772
2023-10-20,16.682833,77.56167,0.020833334,0.020833334,1017.4792,4.2294345,19.543417,75.18914,0.0,0.0,1016.3833,3.1855154,15.067333,79.64548,0.0125,0.0125,1017.875,3.8141372,23.37,71.79652,0.0,0.0,1014.17084,5.192791
2023-10-21,16.370333,76.1391,0.0375,0.0375,1018.50415,4.2102866,19.966333,75.13119,0.0,0.0,1017.4084,2.7307856,14.609,76.44939,0.025,0.025,1018.93335,4.7040486,22.905418,71.06931,0.0,0.0,1014.94165,5.385504
2023-10-22,17.007833,71.61375,0.008333334,0.008333334,1017.9084,4.11616,20.191332,68.41187,0.0,0.0,1016.7834,3.133067,14.811084,76.98046,0.0,0.0,1018.4709,5.1495833,23.384583,72.58488,0.0,0.0,1014.2583,5.1639295
2023-10-23,17.182833,69.5187,0.0,0.0,1016.4084,4.101436,19.943417,67.93894,0.0,0.0,1015.3667,2.4298809,15.16525,75.468544,0.0,0.0,1016.9292,5.098562,23.5075,70.71772,0.0,0.0,1012.74585,4.464235
2023-10-24,17.287,73.36176,0.008333334,0.008333334,1016.04584,3.731593,19.872583,68.05779,0.0,0.0,1014.98334,2.7894833,15.56525,72.39591,0.0,0.0,1016.5959,4.079431,23.840834,70.67541,0.0,0.0,1012.02496,4.9144382
2023-10-25,17.391167,70.263466,0.0,0.0,1016.16254,4.264855,20.443417,63.092663,0.0,0.0,1014.9583,2.6668425,15.548584,75.213036,0.0,0.0,1016.8125,3.8925965,24.045,75.26342,0.0,0.0,1012.37085,6.7066936
2023-10-26,17.034916,69.87293,0.0125,0.0125,1015.97504,4.186907,20.383,65.03733,0.025,0.025,1014.8208,2.7421103,14.698583,81.21678,0.0125,0.0125,1016.46246,3.8020773,23.6075,76.2282,0.05,0.05,1012.56665,5.381182
2023-10-27,17.04325,73.559555,0.016666668,0.016666668,1015.95,3.4081895,19.80175,69.09528,0.0,0.0,1014.79584,2.9424295,14.027751,82.97407,0.07083333,0.07083333,1016.5417,4.2580132,23.747084,75.113686,0.083333336,0.083333336,1012.52496,4.831058
2023-10-28,16.23075,82.07134,0.020833334,0.020833334,1016.67084,4.4756236,20.305916,67.679634,0.0,0.0,1015.4709,3.4840133,14.17775,85.12583,0.083333336,0.083333336,1017.1375,3.8976688,23.32625,71.14693,0.0,0.0,1013.25,5.614452
2023-10-29,17.364084,76.94666,0.020833334,0.020833334,1016.6541,3.8294828,20.099667,69.640236,0.0,0.0,1015.62085,2.6529317,15.215249,79.36725,0.029166669,0.029166669,1017.12915,4.2448764,22.734583,73.897865,0.0,0.0,1013.20416,5.8916745
2023-10-30,17.903666,77.179924,0.05416667,0.05416667,1017.6584,3.768093,20.208,68.71224,0.0,0.0,1016.44165,3.1931477,15.798584,79.02813,0.016666668,0.016666668,1018.2,3.985553,23.090834,75.81416,0.0,0.0,1014.1875,5.2587523
2023-10-31,17.887,77.54365,0.008333334,0.008333334,1019.2417,3.456529,20.212168,68.327354,0.0,0.0,1017.8833,3.1333764,15.4465,81.542625,0.05,0.05,1019.79584,4.2375655,24.3575,71.78767,0.0,0.0,1015.0083,4.649033
2023-11-01,17.066168,77.87656,0.0,0.0,1018.46246,4.0276017,20.024668,68.69956,0.0,0.0,1017.325,2.5516565,15.548583,83.98202,0.004166667,0.004166667,1018.99585,4.0176167,24.045,72.055244,0.0,0.0,1014.5334,4.908217
2023-11-02,16.9745,81.50067,0.0,0.0,1015.9458,4.326244,19.845499,72.64499,0.0,0.0,1014.8833,2.8953295,15.311084,84.20677,0.05,0.05,1016.3416,4.1423078,23.667917,72.43408,0.0,0.0,1012.53754,5.48629
2023-11-03,15.78075,82.093254,0.016666668,0.016666668,1014.67084,4.71721,19.035082,78.32356,0.083333336,0.083333336,1013.73334,2.6908932,13.719417,85.358665,0.20833333,0.20833333,1015.2375,3.8347304,23.247084,73.5447,0.0,0.0,1011.2625,5.580176
2023-11-04,15.618249,79.11938,0.020833334,0.020833334,1015.125,3.514558,18.458,75.77865,0.016666668,0.016666668,1014.1541,2.8181918,13.659,81.61397,0.037499998,0.037499998,1015.56665,4.0340805,22.705416,68.34788,0.0,0.0,1011.6792,6.7015233
2023-11-05,15.8245,77.64564,0.087500006,0.087500006,1017.29584,3.6223557,18.524666,70.50275,0.0,0.0,1016.35004,2.9114752,13.454833,80.24958,0.054166663,0.054166663,1017.7708,4.145819,21.953333,69.96149,0.0,0.0,1014.1667,5.2423134
2023-11-06,15.4661665,80.4182,0.029166669,0.029166669,1017.9583,3.4912393,18.6955,72.08286,0.0,0.0,1016.9041,2.6167552,13.398583,80.16333,0.05,0.05,1018.25,3.9309046,21.37,72.29346,0.0,0.0,1014.67084,5.299617
2023-11-07,15.884917,72.002686,0.0125,0.0125,1016.48334,4.433638,18.735083,67.80278,0.0,0.0,1015.5,3.2468967,13.20275,81.6226,0.016666668,0.016666668,1017.06665,4.0441995,21.8825,72.511215,0.0,0.0,1013.4375,5.780514
2023-11-08,15.832833,66.59249,0.0,0.0,1015.29584,4.4100833,18.353834,60.672993,0.0,0.0,1014.425,2.9474661,12.944417,77.37868,0.029166669,0.029166669,1015.8333,4.3596478,21.155416,76.82026,0.0,0.0,1012.7166,5.773871
2023-11-09,14.676583,75.929245,0.0,0.0,1016.4792,4.12347,17.968416,60.671154,0.0,0.0,1015.7834,2.3493273,12.644417,83.35061,0.016666668,0.016666668,1017.12085,4.9037423,21.411667,76.15353,0.0,0.0,1013.98334,5.1109414
2023-11-10,15.316167,78.246605,0.016666668,0.016666668,1018.10004,4.134776,18.010084,67.10657,0.0,0.0,1017.325,2.5701983,13.1965,80.24171,0.0125,0.0125,1018.62085,4.5566463,21.311666,75.60917,0.0,0.0,1015.16254,4.804345
2023-11-11,14.478667,81.10139,0.0,0.0,1018.8667,4.3000946,18.4455,66.71554,0.0,0.0,1018.1541,2.7208545,13.413167,82.2801,0.058333334,0.058333334,1019.3875,3.7691596,22.140833,76.34789,0.0,0.0,1015.71246,5.3767447
2023-11-12,15.784917,72.96027,0.016666668,0.016666668,1019.1375,4.000982,18.55175,68.00031,0.0,0.0,1018.28754,3.299627,12.969417,80.90246,0.0125,0.0125,1019.83746,4.597495,20.924168,79.49178,0.0,0.0,1016.27496,4.8420753
2023-11-13,16.209917,73.78768,0.0,0.0,1019.31665,4.3151717,18.230917,65.14394,0.0,0.0,1018.49585,2.5132554,13.948583,74.27973,0.0,0.0,1019.95,4.826696,21.105417,74.34356,0.0,0.0,1016.175,5.1632953
2023-11-14,16.034918,74.037926,0.0,0.0,1018.7583,4.215757,18.441332,64.125595,0.0,0.0,1017.8416,2.6664336,13.75275,78.39575,0.0125,0.0125,1019.3125,4.6433644,21.822084,71.34323,0.0,0.0,1015.6958,4.5410776
2023-11-15,15.972416,78.315475,0.0,0.0,1019.1458,3.7779658,18.32675,65.29148,0.0,0.0,1018.18335,2.5364692,13.590251,80.57021,0.0125,0.0125,1019.5334,4.872394,21.574167,73.57043,0.0,0.0,1015.9875,4.362386
2023-11-16,15.689083,76.90045,0.004166667,0.004166667,1020.6667,4.2529225,18.191332,71.62216,0.0,0.0,1019.8416,2.8057957,13.871501,77.96845,0.0,0.0,1021.07916,4.90246,22.790834,62.322117,0.0,0.0,1016.9458,5.2579637
2023-11-17,16.362,70.45801,0.0,0.0,1018.62915,3.6617959,18.147583,70.09196,0.0,0.0,1017.7166,2.7490854,13.642334,75.2178,0.0,0.0,1018.89166,3.9086866,22.667917,65.14755,0.0,0.0,1015.10004,6.051068
2023-11-18,14.637,81.63508,0.0,0.0,1018.8875,4.306607,18.2705,72.282326,0.0,0.0,1017.7917,2.5275877,12.738167,86.27566,0.029166669,0.029166669,1019.24585,4.064433,22.045,74.31168,0.0,0.0,1015.76666,4.5899034
2023-11-19,14.926583,83.3845,0.0,0.0,1019.125,4.242624,17.937166,71.23171,0.0,0.0,1018.18335,2.6478965,13.538167,81.83704,0.0,0.0,1019.48334,4.5307784,22.199167,70.04453,0.0,0.0,1015.9917,6.0007744
2023-11-20,15.453667,77.6356,0.0,0.0,1018.125,3.8451617,18.410082,69.742256,0.0,0.0,1017.45,2.548188,13.840251,78.09806,0.0,0.0,1018.53754,4.2943654,20.584583,73.88976,0.0,0.0,1015.4792,6.496142
2023-11-21,14.180749,86.53265,0.0,0.0,1015.425,4.45232,17.747583,68.841934,0.0,0.0,1014.72504,3.6641846,13.256917,86.744484,0.0,0.0,1015.6333,4.2358828,20.205418,71.67843,0.0,0.0,1013.27496,5.396763
2023-11-22,14.132833,80.25918,0.0,0.0,1015.5334,4.8015246,17.33925,72.81501,0.0,0.0,1014.9583,2.6861646,12.056916,88.00409,0.020833334,0.020833334,1016.1042,4.2449546,20.111668,78.37099,0.0,0.0,1013.39166,5.1372857
2023-11-23,14.774499,80.558174,0.016666668,0.016666668,1015.9666,3.7804115,16.780916,66.3275,0.0,0.0,1015.3833,3.2392912,12.45275,84.08883,0.0,0.0,1016.31665,4.6636777,20.109583,75.93549,0.0,0.0,1013.51666,4.93063
2023-11-24,14.649501,82.39434,0.008333334,0.008333334,1017.4666,3.3466914,18.424665,69.26594,0.0,0.0,1016.71246,2.54868,12.386083,83.45228,0.0,0.0,1017.9458,4.242622,20.47,78.8527,0.0,0.0,1014.82916,4.6299143
2023-11-25,14.157833,82.36533,0.07083333,0.07083333,1019.72504,3.8922412,17.585083,74.27252,0.0,0.0,1018.95,2.883689,12.156917,82.54873,0.06666667,0.06666667,1020.28754,3.9880912,20.611668,78.54397,0.0,0.0,1016.8125,4.095797
2023-11-26,15.526584,78.20606,0.0,0.0,1019.64166,4.714563,17.237165,72.23044,0.0,0.0,1018.94165,3.115163,13.988167,75.07734,0.0,0.0,1020.1958,4.3287606,20.87625,74.599304,0.0,0.0,1016.6875,4.603279
2023-11-27,15.657833,80.46711,0.0,0.0,1018.25,4.1089606,18.035082,69.39092,0.0,0.0,1017.6333,4.1171584,13.811084,80.08145,0.0,0.0,1018.46246,3.290168,20.784584,72.72899,0.0,0.0,1015.3875,4.148062
2023-11-28,14.887,79.49026,0.0,0.0,1017.1458,3.998007,18.1205,68.29554,0.0,0.0,1016.325,3.1708782,13.309001,76.442726,0.029166669,0.029166669,1017.32086,3.9162369,21.122084,70.71455,0.0,0.0,1013.9917,5.0903306
2023-11-29,14.572417,80.17991,0.020833334,0.020833334,1017.8875,3.7757294,17.649668,67.2369,0.0,0.0,1017.06665,2.579851,12.654834,79.067955,0.016666668,0.016666668,1018.375,4.085735,20.72,72.448204,0.0,0.0,1015.0083,4.8505654
2023-11-30,13.337001,81.04127,0.0,0.0,1018.7417,3.893442,16.708,73.12513,0.0,0.0,1018.30835,2.559524,12.152751,83.96254,0.0,0.0,1019.3333,3.671775,19.80125,76.594475,0.0,0.0,1016.1125,6.0475173
2023-12-01,14.437,76.02811,0.004166667,0.004166667,1017.71246,4.0202374,16.862165,65.30183,0.0,0.0,1017.0833,2.6378007,12.375667,79.76605,0.020833334,0.020833334,1018.1958,4.194161,20.836668,74.44352,0.0,0.0,1015.10004,5.5826793
2023-12-02,14.320333,64.80126,0.0,0.0,1018.1584,4.0711923,15.9705,57.05849,0.0,0.0,1017.6333,2.3459842,11.813167,74.05291,0.029166669,0.029166669,1018.575,4.532948,20.428333,69.17609,0.0,0.0,1015.18335,5.305531
2023-12-03,14.707833,54.00455,0.0,0.0,1017.325,4.2268395,15.90175,56.919113,0.0,0.0,1016.89166,2.9717972,11.5965,69.003296,0.0,0.0,1018.12085,4.654025,19.849167,70.26475,0.0,0.0,1014.8333,4.8475375
2023-12-04,13.745334,56.599445,0.0,0.0,1017.2166,4.029766,15.101749,67.65678,0.004166667,0.004166667,1016.93335,3.2418146,11.504833,65.16715,0.0,0.0,1017.5125,3.7113812,20.209583,67.25881,0.0,0.0,1013.6125,4.742953
2023-12-05,15.745334,62.434998,0.0,0.0,1015.85004,3.8119857,16.787167,62.537373,0.0,0.0,1015.39166,2.8529308,12.692333,74.17477,0.0,0.0,1016.1333,4.501977,19.149168,67.36673,0.0,0.0,1013.66254,6.558354
2023-12-06,13.6995,76.78204,0.0,0.0,1017.67084,4.589739,16.005917,67.53628,0.0,0.0,1017.2292,2.7830365,12.306916,81.11593,0.0,0.0,1018.10834,4.7405167,20.584583,72.91006,0.0,0.0,1015.5542,5.897454
2023-12-07,13.2161665,83.40438,0.0875,0.0875,1016.3208,2.411852,15.685082,74.46511,0.0,0.0,1015.87085,2.8266954,10.26525,86.93983,0.037499998,0.037499998,1016.7083,3.8363974,18.592916,90.37502,0.07083333,0.07083333,1014.10004,4.270185
2023-12-08,12.370334,81.16924,0.0,0.0,1015.20416,4.27502,14.843417,74.77055,0.0,0.0,1014.7209,3.15122,9.842334,86.70484,0.004166667,0.004166667,1015.6375,4.6262374,19.20125,77.10944,0.0,0.0,1013.3,4.426692
2023-12-09,11.928666,80.96758,0.0,0.0,1014.7625,4.835093,14.341332,72.20079,0.0,0.0,1014.42084,2.9959223,10.356917,82.72291,0.0,0.0,1015.07916,4.6829047,17.38875,77.48661,0.0,0.0,1013.425,7.1578536
2023-12-10,12.6849165,81.72143,0.0,0.0,1014.175,3.4770823,15.92675,73.62675,0.0,0.0,1014.0083,3.0516174,10.754833,85.67286,0.008333334,0.008333334,1014.5916,4.0151763,16.628334,80.289345,0.0,0.0,1013.41254,4.488785
2023-12-11,11.609917,85.528694,0.016666668,0.016666668,1016.2083,3.8081806,15.724667,75.239494,0.0,0.0,1016.04584,3.1029246,9.292334,80.95107,0.0,0.0,1016.5083,5.214676,15.978333,80.06722,0.0,0.0,1015.08746,4.797333
2023-12-12,11.307834,77.84482,0.10833334,0.10833334,1015.03754,3.0410404,14.468417,79.903175,0.045833334,0.045833334,1014.98334,3.5906026,8.7965,80.79871,0.1,0.1,1015.29584,4.5504785,17.055418,71.25052,0.0,0.0,1013.1958,5.1512523
2023-12-13,10.707833,76.21677,0.016666668,0.016666668,1015.7834,4.8469768,12.953834,64.24549,0.054166663,0.054166663,1015.5625,3.731518,7.675667,79.91912,0.0,0.0,1015.9917,4.2507434,16.322084,73.79766,0.0,0.0,1014.2583,6.0124774
2023-12-14,11.23075,74.17013,0.0,0.0,1017.51666,4.431293,13.505917,65.269875,0.0,0.0,1017.5,2.6340196,8.911083,82.03719,0.0,0.0,1018.08746,3.9444344,15.211667,78.29765,0.0,0.0,1017.0916,4.3391447
2023-12-15,10.947417,79.77779,0.0,0.0,1018.2209,3.7084754,13.476749,69.620445,0.0,0.0,1018.2417,3.0744877,8.95275,75.70783,0.0,0.0,1018.29584,3.7658565,15.142918,73.39645,0.0,0.0,1017.3208,5.194717
2023-12-16,11.10575,80.11805,0.0,0.0,1016.83746,4.1923165,13.710083,71.22782,0.0,0.0,1016.93335,3.2516117,9.192333,75.7468,0.0,0.0,1017.14996,4.508943,15.845,69.69058,0.0,0.0,1015.9167,5.4588223
2023-12-17,11.784917,73.827065,0.0,0.0,1017.45416,3.5559452,13.326751,70.70496,0.0,0.0,1017.52496,2.770832,8.79025,77.88322,0.0,0.0,1017.7834,4.797793,15.799168,67.74827,0.0,0.0,1016.4167,5.8311687
2023-12-18,10.551583,78.828865,0.0,0.0,1018.10834,4.1004376,13.0205,60.746685,0.0,0.0,1018.25,2.5081723,8.7465,80.6109,0.0,0.0,1018.3125,4.4250646,16.12625,69.9035,0.0,0.0,1017.0833,5.3988285
2023-12-19,10.753667,73.38554,0.0,0.0,1019.425,3.8167388,13.36425,62.88676,0.0,0.0,1019.6042,2.9996874,8.756917,78.60319,0.0,0.0,1019.8333,4.7048244,15.742917,71.38125,0.0,0.0,1018.2917,5.809159
2023-12-20,12.576584,68.28277,0.0,0.0,1018.5417,3.6398535,14.810082,65.444595,0.0,0.0,1018.7625,2.9082067,9.734,73.291756,0.0,0.0,1018.85834,4.8184967,15.7075,68.69682,0.0,0.0,1016.925,6.17317
2023-12-21,13.284916,62.919956,0.0,0.0,1017.6458,3.7411616,16.399666,53.33145,0.0,0.0,1017.43335,2.4835854,10.623584,73.72155,0.0,0.0,1018.05,4.1015053,15.611668,72.296616,0.0,0.0,1016.3042,4.683001
2023-12-22,12.826584,71.03229,0.0,0.0,1018.8542,3.9385283,16.180916,57.757626,0.0,0.0,1018.62085,2.6742904,10.469417,75.19185,0.0,0.0,1019.1958,4.125015,17.43875,66.73112,0.0,0.0,1017.10834,3.9251387
2023-12-23,12.56825,67.96882,0.0125,0.0125,1021.4292,3.4797356,14.343417,63.72643,0.0,0.0,1021.18335,2.3843524,9.944417,75.4488,0.0,0.0,1021.5959,4.318308,17.624166,65.26888,0.0,0.0,1019.0334,5.3142967
